tta_condition,d_condition,is_turn_decision,RT,loss
4.0,90.0,0.009301064891592919,0.5703394108349699,0.20137834201466898
4.0,150.0,0.2274461577169152,0.6271264701237612,0.20137834201466898
4.0,120.0,0.05190038590190872,0.596391456999393,0.20137834201466898
5.0,90.0,0.026617945728371846,0.606871353856954,0.20137834201466898
5.0,150.0,0.5414134069563249,0.6745126811479294,0.20137834201466898
5.0,120.0,0.15566435409612592,0.6480115954935269,0.20137834201466898
6.0,90.0,0.09453232467922967,0.6662916021438605,0.20137834201466898
6.0,150.0,0.8885723143637619,0.6837198556636926,0.20137834201466898
6.0,120.0,0.4475234176289013,0.710716276657746,0.20137834201466898
