condition,t,rt_corr_pdf
5.0,1.306,0.05612852727544084
5.0,1.308,0.0553187755303423
5.0,1.31,0.054519827304285666
5.0,1.312,0.053729918307858955
5.0,1.314,0.05294899824265026
5.0,1.316,0.05217748045778514
5.0,1.318,0.05141557575877968
5.0,1.32,0.050663373865515816
5.0,1.322,0.049920905785289786
5.0,1.324,0.049188170837945334
5.0,1.326,0.048465145909324166
5.0,1.328,0.047751791355518054
5.0,1.33,0.047048054934614225
5.0,1.332,0.046353874562502166
5.0,1.334,0.04566915637310727
5.0,1.336,0.04499238009358224
5.0,1.338,0.0443235478077817
5.0,1.34,0.04366300819293403
5.0,1.342,0.04301091034422654
5.0,1.344,0.04236732126092025
5.0,1.346,0.0417322633366509
5.0,1.348,0.04110573761671846
5.0,1.35,0.040487724516398725
5.0,1.352,0.03987818242058017
5.0,1.354,0.03927705861294476
5.0,1.356,0.03868429322378173
5.0,1.358,0.03809982031808344
5.0,1.36,0.03752243396174364
5.0,1.362,0.036952015786970445
5.0,1.364,0.03638883274981231
5.0,1.366,0.03583301887010017
5.0,1.368,0.03528463057576634
5.0,1.37,0.03474368410370301
5.0,1.372,0.03421017093215011
5.0,1.374,0.033684065717430184
5.0,1.3760000000000001,0.03316533096192952
5.0,1.3780000000000001,0.03265392002247943
5.0,1.3800000000000001,0.03214978623931984
5.0,1.3820000000000001,0.03165287149150191
5.0,1.3840000000000001,0.03116241435838186
5.0,1.3860000000000001,0.030678039690749077
5.0,1.3880000000000001,0.030199906082010848
5.0,1.3900000000000001,0.02972815420969541
5.0,1.3920000000000001,0.029262839661770845
5.0,1.3940000000000001,0.02880397812099994
5.0,1.3960000000000001,0.028351561875188672
5.0,1.3980000000000001,0.027905567773556177
5.0,1.4000000000000001,0.027465961722021863
5.0,1.4020000000000001,0.02703270150282745
5.0,1.4040000000000001,0.026605738678813832
5.0,1.4060000000000001,0.026185019951735777
5.0,1.408,0.025766524178850912
5.0,1.41,0.02535339499141065
5.0,1.412,0.024945674432836244
5.0,1.414,0.024543520151521482
5.0,1.416,0.024146991312838227
5.0,1.418,0.023756105114446677
5.0,1.42,0.023370855484992518
5.0,1.422,0.02299122153703521
5.0,1.424,0.02261717213742447
5.0,1.426,0.022248668684100293
5.0,1.428,0.02188566693708862
5.0,1.43,0.021528118300675934
5.0,1.432,0.02117597076308628
5.0,1.434,0.02082866146092918
5.0,1.436,0.02048595700327167
5.0,1.438,0.020147963894180818
5.0,1.44,0.019814764834748783
