subj_id,tta_condition,d_condition,loss,alpha,beta,theta,b,ndt_location,ndt_scale
389,NA,NA,0.2601600339853561,4.814074413426431,0.05375927548442657,12.150788408626013,0.13109783338113834,0.5542142940041377,0.14283247081714504
