subj_id,tta_condition,d_condition,loss,alpha,beta,theta,b,ndt_location,ndt_scale
642,NA,NA,0.5432812175452586,0.8520100231463466,0.12184330990216148,21.16299723800983,0.2998443508465809,0.5256844682782627,0.24518496907724127
