subj_id,tta_condition,d_condition,loss,alpha,beta,theta,b,ndt_location,ndt_scale
618,NA,NA,0.6266875871336101,4.945959341630976,0.034447351569384346,9.347922920182253,0.1632796054170278,0.5539407859496972,0.2732546587500904
