subj_id,tta_condition,d_condition,loss,alpha,beta,theta,b,ndt_location,ndt_scale
913,NA,NA,0.31206434249653137,4.781525247405801,0.013424638302395148,6.224390926790031,0.19615543128839397,0.44265768432038843,0.11240973610047703
