subj_id,tta_condition,d_condition,loss,alpha,beta,theta,b,ndt_location,ndt_scale
755,NA,NA,0.590176470521602,0.6319040405624929,0.17646986893990785,25.91077332958016,0.27834354724771426,0.43669265431061316,0.13526888737986917
