subj_id,tta_condition,d_condition,loss,alpha,beta,theta,b,ndt_location,ndt_scale
280,NA,NA,0.5818121981457295,2.8540346702728896,0.054266766987508215,12.646327629209672,0.31186170786890166,0.6149861281622705,0.13394780298487005
