subj_id,tta_condition,d_condition,loss,alpha,beta,theta,b,ndt_location,ndt_scale
421,NA,NA,0.46197320324068086,0.25839381628275115,0.15384524894900814,23.64269285263528,0.5185965797217684,0.25578535517870776,0.061116501619729834
