subj_id,tta_condition,d_condition,loss,alpha,beta,theta,b,ndt_location,ndt_scale
853,NA,NA,0.2511282490324493,0.7509459290438691,0.10467954245698595,20.409314302312243,0.45716597961627414,0.3977284669060098,0.0018823916962637396
