subj_id,tta_condition,d_condition,loss,alpha,beta,theta,b,ndt_location,ndt_scale
525,NA,NA,0.27519322343817054,1.1383575088456346,0.025213523479008463,7.712401014978066,0.5374237115501854,0.11677004164459817,0.048702086065884186
