subj_id,tta_condition,d_condition,loss,alpha,beta,theta,b,ndt_location,ndt_scale
616,NA,NA,0.22355357056686448,1.881315088295149,0.042819027751542525,11.26761228359767,0.41398548819759284,0.47157263364594254,0.10442442096066917
