subj_id,tta_condition,d_condition,loss,alpha,beta,theta,b,ndt_location,ndt_scale
129,NA,NA,0.6407780171094614,1.195191857459851,0.02476627497957343,8.128322197235557,0.6476853666615392,0.4034981358131888,0.11240911722358493
