subj_id,tta_condition,d_condition,loss,alpha,beta,theta,b,ndt_location,ndt_scale
776,NA,NA,0.4499954323733187,3.6652989969990815,0.03729518156650374,8.748313622003952,0.24445049036773803,0.4430021661300394,0.13054114272245437
