tta_condition,is_turn_decision,RT,loss
4.0,0.23674155845691175,0.6012107371013342,0.015205486727950718
5.0,0.422910467521606,0.6152024501395547,0.015205486727950718
6.0,0.6347298327474251,0.6093155528553423,0.015205486727950718
