tta_condition,is_turn_decision,RT,loss
4.0,0.24465563036367577,0.5560707141841139,0.007716348017658438
5.0,0.4149333527244889,0.6060320762564645,0.007716348017658438
6.0,0.6402707914973784,0.6450063163381597,0.007716348017658438
