tta_condition,d_condition,is_turn_decision,RT,loss
4.0,90.0,0.004978490153651925,0.5855566383053644,0.20841002736878073
4.0,150.0,0.2111978736857809,0.6639297952578622,0.20841002736878073
4.0,120.0,0.037757330838202624,0.6211451622012778,0.20841002736878073
5.0,90.0,0.02360311965342234,0.6145745407284903,0.20841002736878073
5.0,150.0,0.5534063353596987,0.6944195096677374,0.20841002736878073
5.0,120.0,0.15109343484896454,0.6627693308329039,0.20841002736878073
6.0,90.0,0.10058562924466936,0.6557059697053064,0.20841002736878073
6.0,150.0,0.8793114042128548,0.676694481385299,0.20841002736878073
6.0,120.0,0.4461217411182923,0.7008101650242579,0.20841002736878073
