tta_condition,d_condition,is_turn_decision,RT,loss,subj_id
4.0,90.0,0.021406742303423428,0.8230225356579495,0.9483063155306518,129
4.0,150.0,0.30333237842042593,0.8613985467713017,0.9483063155306518,129
4.0,120.0,0.09961954251404727,0.8612760461586147,0.9483063155306518,129
5.0,90.0,0.14796302092101474,0.9547000128711088,0.9483063155306518,129
5.0,150.0,0.744022196850621,0.8590170795034702,0.9483063155306518,129
5.0,120.0,0.4173331713276282,0.9429474893734406,0.9483063155306518,129
6.0,90.0,0.5160510428183017,1.0011087007438528,0.9483063155306518,129
6.0,150.0,0.9717874895832485,0.7024637966776485,0.9483063155306518,129
6.0,120.0,0.8321541136619903,0.8803486006850791,0.9483063155306518,129
4.0,90.0,0.0040798925344007145,0.5733474402357712,0.7777565396414426,389
4.0,150.0,0.4277134544738691,0.667793347802258,0.7777565396414426,389
4.0,120.0,0.07165231916742268,0.6570081777533814,0.7777565396414426,389
5.0,90.0,0.02588897576774394,0.6812221719702752,0.7777565396414426,389
5.0,150.0,0.7956284563513552,0.6677561992134553,0.7777565396414426,389
5.0,120.0,0.2685267549388019,0.7475410292029862,0.7777565396414426,389
6.0,90.0,0.1202022745916681,0.7888515421110058,0.7777565396414426,389
6.0,150.0,0.9717560100525828,0.5696687698912783,0.7777565396414426,389
6.0,120.0,0.6206083734051877,0.7804059388047023,0.7777565396414426,389
4.0,90.0,0.14956518034293434,0.38133193680657695,0.486280363424199,525
4.0,150.0,0.5043123536754409,0.4241090851503981,0.486280363424199,525
4.0,120.0,0.29799755357209007,0.41243905018611615,0.486280363424199,525
5.0,90.0,0.3594878044608237,0.4473795566499436,0.486280363424199,525
5.0,150.0,0.795021567861938,0.4257459209102869,0.486280363424199,525
5.0,120.0,0.5864769137439632,0.45408653620256295,0.486280363424199,525
6.0,90.0,0.6567313080576865,0.4739841676846517,0.486280363424199,525
6.0,150.0,0.9512215858491372,0.35818187125081746,0.486280363424199,525
6.0,120.0,0.8492825577781579,0.4302931940027667,0.486280363424199,525
4.0,90.0,0.00025752078367399024,0.5466592436566018,0.5145163157570078,616
4.0,150.0,0.14915443430920275,0.6881058088379488,0.5145163157570078,616
4.0,120.0,0.010574969427614576,0.6374845319032737,0.5145163157570078,616
5.0,90.0,0.00479096310168951,0.666667058560522,0.5145163157570078,616
5.0,150.0,0.5664980311010839,0.7361268000788327,0.5145163157570078,616
5.0,120.0,0.1023099273277861,0.75359369410162,0.5145163157570078,616
6.0,90.0,0.05460905698924739,0.7945560263922,0.5145163157570078,616
6.0,150.0,0.9331724971454324,0.6472250178537571,0.5145163157570078,616
6.0,120.0,0.4557967070873001,0.8188598979469001,0.5145163157570078,616
4.0,90.0,0.027902475374779502,0.5628582647850048,0.7535457026993927,618
4.0,150.0,0.3881905095977364,0.6353062816860028,0.7535457026993927,618
4.0,120.0,0.13036261642020908,0.6194530359728903,0.7535457026993927,618
5.0,90.0,0.12005662051035812,0.6706060769871196,0.7535457026993927,618
5.0,150.0,0.7498948984528659,0.6503754320199798,0.7535457026993927,618
5.0,120.0,0.3898208265349735,0.7010647202170224,0.7535457026993927,618
6.0,90.0,0.3653356038568365,0.7561323654290918,0.7535457026993927,618
6.0,150.0,0.9574116653612308,0.5598671831736078,0.7535457026993927,618
6.0,120.0,0.7456510247059099,0.7067748081134133,0.7535457026993927,618
4.0,90.0,0.0164025965291192,0.6098490214439979,0.6879520371828063,642
4.0,150.0,0.6121394447704077,0.6710057522252472,0.6879520371828063,642
4.0,120.0,0.16495746093883995,0.6927009201624671,0.6879520371828063,642
5.0,90.0,0.0332198909399469,0.6852496278944297,0.6879520371828063,642
5.0,150.0,0.7935952270078511,0.6924394860754622,0.6879520371828063,642
5.0,120.0,0.2849016487082805,0.7708157509759154,0.6879520371828063,642
6.0,90.0,0.06247903375801892,0.7603720647097766,0.6879520371828063,642
6.0,150.0,0.9088836967626294,0.6729092364880974,0.6879520371828063,642
6.0,120.0,0.43422507396690396,0.8288229008761621,0.6879520371828063,642
4.0,90.0,0.06306816224372679,0.5511460143801764,1.3531030234696035,755
4.0,150.0,0.7712914126381796,0.5612109631403396,1.3531030234696035,755
4.0,120.0,0.3292731968109265,0.6113287692168651,1.3531030234696035,755
5.0,90.0,0.1089060879353808,0.6193625760995257,1.3531030234696035,755
5.0,150.0,0.8969603147735248,0.5586826580487879,1.3531030234696035,755
5.0,120.0,0.4837139688052205,0.6691639025359747,1.3531030234696035,755
6.0,90.0,0.17624450220697865,0.6845826795791777,1.3531030234696035,755
6.0,150.0,0.9610537168663662,0.5251800412780327,1.3531030234696035,755
6.0,120.0,0.6401749982318803,0.7019386126130033,1.3531030234696035,755
