subj_id,i,loss,alpha,beta,theta,noise,b_0,k,tta_crit,nondectime,halfwidth
755,0,0.5620796688827133,0.552988965824041,0.12444678694223123,19.330603723534797,1,1.1528627835241707,0.4711799020117815,5.762067000986098,0.3842210234956685,0.09243331600497064
