subj_id,i,loss,alpha,beta,theta,noise,b_0,k,tta_crit,nondectime,halfwidth
616,0,0.20130695643111435,1.8682135010171308,0.039784794868824226,10.51176665997721,1,0.8871298066621063,0.29775090526179054,4.599212799245583,0.5,0.08879553815936547
