subj_id,i,loss,alpha,beta,theta,noise,b_0,k,tta_crit,nondectime,halfwidth
642,0,0.5169428176613142,0.4717467885578352,0.11193919002286433,18.569483539513907,1,1.081553391464214,0.40249931041952475,3.3454902543677485,0.3451952060009261,0.1586487732164864
