tta_condition,d_condition,t,rt_corr_pdf
4.0,90.0,0.0,2.816741586235515e-34
4.0,90.0,0.002,2.437586808044706e-32
4.0,90.0,0.004,1.0427310248763693e-30
4.0,90.0,0.006,2.9398499370973435e-29
4.0,90.0,0.008,6.145808438631632e-28
4.0,90.0,0.01,1.0161922506358227e-26
4.0,90.0,0.012,1.3844070342528783e-25
4.0,90.0,0.014,1.5984647564724468e-24
4.0,90.0,0.016,1.596913790461588e-23
4.0,90.0,0.018000000000000002,1.4024232071082754e-22
4.0,90.0,0.02,1.0963265049442025e-21
4.0,90.0,0.022,7.707022760242008e-21
4.0,90.0,0.024,4.9134986939520696e-20
4.0,90.0,0.026000000000000002,2.8612552271187836e-19
4.0,90.0,0.028,1.5312627606052351e-18
4.0,90.0,0.03,7.571665311131862e-18
4.0,90.0,0.032,3.4755838483570506e-17
4.0,90.0,0.034,1.4872450471773246e-16
4.0,90.0,0.036000000000000004,5.955218522120506e-16
4.0,90.0,0.038,2.239058410456709e-15
4.0,90.0,0.04,7.929635161278406e-15
4.0,90.0,0.042,2.6529198990338578e-14
4.0,90.0,0.044,8.407234554900598e-14
4.0,90.0,0.046,2.5301151333670466e-13
4.0,90.0,0.048,7.248051165585003e-13
4.0,90.0,0.05,1.9809624781122556e-12
4.0,90.0,0.052000000000000005,5.176508327479958e-12
4.0,90.0,0.054,1.2959611067434754e-11
4.0,90.0,0.056,3.1145239577791954e-11
4.0,90.0,0.058,7.198655470438578e-11
4.0,90.0,0.06,1.6030765003825518e-10
4.0,90.0,0.062,3.445507921739002e-10
4.0,90.0,0.064,7.159336825618651e-10
4.0,90.0,0.066,1.4404884412892079e-09
4.0,90.0,0.068,2.8108289421958574e-09
4.0,90.0,0.07,5.327099581865346e-09
4.0,90.0,0.07200000000000001,9.819681156241681e-09
4.0,90.0,0.074,1.7629791922693976e-08
4.0,90.0,0.076,3.086798022630108e-08
4.0,90.0,0.078,5.2774449343755604e-08
4.0,90.0,0.08,8.820892011282491e-08
4.0,90.0,0.082,1.4430102058111956e-07
4.0,90.0,0.084,2.312946808535006e-07
4.0,90.0,0.08600000000000001,3.636214084737493e-07
4.0,90.0,0.088,5.612373718961685e-07
4.0,90.0,0.09,8.512577414535705e-07
4.0,90.0,0.092,1.2699186284891886e-06
4.0,90.0,0.094,1.864892218614424e-06
4.0,90.0,0.096,2.6979744051173272e-06
4.0,90.0,0.098,3.848156573632403e-06
4.0,90.0,0.1,5.415084425885819e-06
4.0,90.0,0.10200000000000001,7.522897173608296e-06
4.0,90.0,0.10400000000000001,1.0324430436097192e-05
