tta_condition,d_condition,is_turn_decision,RT,loss
4.0,90.0,0.06832140474648063,0.6236938693986236,0.43756050238160804
4.0,150.0,0.3552428575211234,0.6691129650839569,0.43756050238160804
4.0,120.0,0.1711507522255625,0.6523108539984818,0.43756050238160804
5.0,90.0,0.16821502060204468,0.8329883824964225,0.43756050238160804
5.0,150.0,0.703997237177065,0.8333879599488944,0.43756050238160804
5.0,120.0,0.40687234592565463,0.8536970916929038,0.43756050238160804
6.0,90.0,0.5568371096027109,0.9691279887983043,0.43756050238160804
6.0,150.0,0.9742181819495226,0.7964226421352357,0.43756050238160804
6.0,120.0,0.8473491777845904,0.9064774501375166,0.43756050238160804
