tta_condition,d_condition,t,rt_corr_pdf
4.0,90.0,0.0,0.0
4.0,90.0,0.002,9.95978256462726e-15
4.0,90.0,0.004,2.0653095868390507e-13
4.0,90.0,0.006,2.185573775889857e-12
4.0,90.0,0.008,1.5739938585593275e-11
4.0,90.0,0.01,8.679871262086308e-11
4.0,90.0,0.012,3.914204193771463e-10
4.0,90.0,0.014,1.5073096919908417e-09
4.0,90.0,0.016,5.085265997883864e-09
4.0,90.0,0.018000000000000002,1.533723007296395e-08
4.0,90.0,0.02,4.200696917094571e-08
4.0,90.0,0.022,1.0607807081221613e-07
4.0,90.0,0.024,2.492197332082456e-07
4.0,90.0,0.026000000000000002,5.486815673402707e-07
4.0,90.0,0.028,1.1394686582054388e-06
4.0,90.0,0.03,2.2486535316290345e-06
4.0,90.0,0.032,4.239966507788358e-06
4.0,90.0,0.034,7.66348941865396e-06
4.0,90.0,0.036000000000000004,1.3321383490456237e-05
4.0,90.0,0.038,2.2368404724837604e-05
4.0,90.0,0.04,3.641051757050289e-05
4.0,90.0,0.042,5.7552012842859616e-05
4.0,90.0,0.044,8.849762060078452e-05
4.0,90.0,0.046,0.00013280965579529693
4.0,90.0,0.048,0.0001949161119034975
4.0,90.0,0.05,0.00028003256624888105
4.0,90.0,0.052000000000000005,0.0003942686573480035
4.0,90.0,0.054,0.0005455405994285754
4.0,90.0,0.056,0.0007424343019315881
4.0,90.0,0.058,0.000994322596973334
4.0,90.0,0.06,0.0013120727638002735
4.0,90.0,0.062,0.0017089418960604273
4.0,90.0,0.064,0.0021977163141919673
4.0,90.0,0.066,0.0027915230898607605
4.0,90.0,0.068,0.0035080064890116724
4.0,90.0,0.07,0.004363578989543863
4.0,90.0,0.07200000000000001,0.0053734678970699615
4.0,90.0,0.074,0.006556285618426249
4.0,90.0,0.076,0.007933408246681097
4.0,90.0,0.078,0.009521195799645662
4.0,90.0,0.08,0.011336188940512847
4.0,90.0,0.082,0.013405834684798234
4.0,90.0,0.084,0.015746129619363513
4.0,90.0,0.08600000000000001,0.01836945871932688
4.0,90.0,0.088,0.021308230063265123
4.0,90.0,0.09,0.024577429277221688
4.0,90.0,0.092,0.02818561376348222
4.0,90.0,0.094,0.032165367745562445
4.0,90.0,0.096,0.03653144981225719
4.0,90.0,0.098,0.04128756663642421
4.0,90.0,0.1,0.046466850706811995
4.0,90.0,0.10200000000000001,0.05208204332938547
4.0,90.0,0.10400000000000001,0.05813031996489299
4.0,90.0,0.106,0.06464784845290722
4.0,90.0,0.108,0.0716422420870658
4.0,90.0,0.11,0.07910240504281364
4.0,90.0,0.112,0.08707245135085481
