subj_id,tta_condition,d_condition,loss,alpha,beta,theta,b,ndt_location,ndt_scale
525,NA,NA,0.3005776702892932,1.0523819260134473,0.027737700069934285,7.578147362276262,0.5713849906566992,0.12169300211086227,0.06392815967687875
