subj_id,tta_condition,d_condition,loss,alpha,beta,theta,b,ndt_location,ndt_scale
913,NA,NA,0.3156951079295843,5.0,0.013387584509563472,6.1874173522210025,0.1882595766974302,0.4465910836271295,0.11362141626470798
