tta_condition,is_turn_decision,RT,loss
4.0,0.2626829610065289,0.49187472832786133,0.021192202001872676
5.0,0.3972364293225042,0.576615659992869,0.021192202001872676
6.0,0.6487438788311457,0.6694274248978513,0.021192202001872676
