subj_id,tta_condition,d_condition,loss,alpha,beta,theta,b,ndt_location,ndt_scale
969,NA,NA,0.24704141632959378,1.8988482367251425,0.2948419726323249,39.29705806994755,0.3274482979884725,0.4145730611284363,0.09968486556243651
