subj_id,tta_condition,d_condition,loss,alpha,beta,theta,b,ndt_location,ndt_scale
913,NA,NA,0.3250277421035802,3.0,0.013585794227812885,6.148843946905708,0.314126107888804,0.4004767539038016,0.10244754352903188
