subj_id,tta_condition,d_condition,loss,alpha,beta,theta,b,ndt_location,ndt_scale
853,NA,NA,0.2705463913079934,0.5862649822508148,0.1318412762282942,23.427891412116306,0.511003995655908,0.39267602067054425,0.001953697350898709
