subj_id,tta_condition,d_condition,loss,alpha,beta,theta,b,ndt_location,ndt_scale
280,NA,NA,0.4723864622988181,1.2268157413994298,0.06866622516985688,12.827810086453132,1.2926535889601753,0.2947203404922266,0.0016006532071099477
