subj_id,tta_condition,d_condition,loss,alpha,beta,theta,b,ndt_location,ndt_scale
421,NA,NA,0.43798939897872313,0.19761529059008487,0.19743180786754785,27.37349170813516,0.5781351290279517,0.23533440045133175,0.04574471906477638
