condition,t,rt_corr_pdf
4.0,0.398,1.4470409593741391
4.0,0.4,1.4535530645669634
4.0,0.402,1.4599963057400298
4.0,0.404,1.4663713780303107
4.0,0.406,1.4726789703088872
4.0,0.40800000000000003,1.478919765201409
4.0,0.41000000000000003,1.48509443911107
4.0,0.41200000000000003,1.491203662243891
4.0,0.41400000000000003,1.497248098636098
4.0,0.41600000000000004,1.5032284061834265
4.0,0.418,1.5091452366721585
4.0,0.42,1.5149992358117568
4.0,0.422,1.5207910432689298
4.0,0.424,1.526521292703003
4.0,0.426,1.532190611802464
4.0,0.428,1.537799622322571
4.0,0.43,1.543348940123911
4.0,0.432,1.5488391752118111
4.0,0.434,1.5542709317765102
4.0,0.436,1.5596448082340064
4.0,0.438,1.5649613972675
4.0,0.44,1.570221285869359
4.0,0.442,1.5754250553835418
4.0,0.444,1.5805732815484137
4.0,0.446,1.5856665345398973
4.0,0.448,1.5907053790149073
4.0,0.45,1.59569037415502
4.0,0.452,1.6006220737103267
4.0,0.454,1.60550102604344
4.0,0.456,1.610327774173601
4.0,0.458,1.6151028558208638
4.0,0.46,1.6198268034503154
4.0,0.462,1.6245001443163076
4.0,0.464,1.6291234005066655
4.0,0.466,1.6336970889868547
4.0,0.468,1.6382217216440784
4.0,0.47000000000000003,1.642697805331283
4.0,0.47200000000000003,1.647125841911055
4.0,0.47400000000000003,1.6515063282993856
4.0,0.47600000000000003,1.6558397565092937
4.0,0.47800000000000004,1.6601266136942827
4.0,0.48,1.6643673821916254
4.0,0.482,1.668562539565457
4.0,0.484,1.6727125586496687
4.0,0.486,1.6768179075905896
4.0,0.488,1.6808790498894466
4.0,0.49,1.6848964444445937
4.0,0.492,1.6888705455935027
4.0,0.494,1.692801803154506
4.0,0.496,1.6966906624682896
4.0,0.498,1.7005375644391225
4.0,0.5,1.7043429455758259
4.0,0.502,1.708107238032468
4.0,0.504,1.711830869648789
4.0,0.506,1.7155142639903458
4.0,0.508,1.719157840388376
4.0,0.51,1.7227620139793778
4.0,0.512,1.7263271957444006
4.0,0.514,1.72985379254805
4.0,0.516,1.7333422071771984
4.0,0.518,1.7367928383794036
4.0,0.52,1.7402060809010327
4.0,0.522,1.7435823255250902
4.0,0.524,1.7469219591087524
4.0,0.526,1.7502253646206005
4.0,0.528,1.7534929211775587
4.0,0.53,1.7567250040815352
4.0,0.532,1.7599219848557648
4.0,0.534,1.7630842312808523
4.0,0.536,1.7662121074305221
4.0,0.538,1.7693059737070682
4.0,0.54,1.772366186876508
4.0,0.542,1.7753931001034422
4.0,0.544,1.7783870629856176
4.0,0.546,1.781348421588199
4.0,0.548,1.7842775184777442
4.0,0.55,1.7871746927558902
4.0,0.552,1.790040280092748
4.0,0.554,1.7928746127600057
4.0,0.556,1.7956780196637476
4.0,0.558,1.7984508263769834
4.0,0.56,1.8011933551718904
4.0,0.562,1.8039059250517782
4.0,0.5640000000000001,1.8065888517827626
4.0,0.5660000000000001,1.8092424479251663
4.0,0.5680000000000001,1.8118670228646356
4.0,0.5700000000000001,1.81446288284298
4.0,0.5720000000000001,1.8170303309887397
4.0,0.5740000000000001,1.8195696673474728
4.0,0.5760000000000001,1.822081188911776
4.0,0.578,1.8245651896510313
4.0,0.58,1.827021960540884
4.0,0.582,1.8294517895924554
4.0,0.584,1.8318549618812885
4.0,0.586,1.8342317595760311
4.0,0.588,1.8365824619668576
4.0,0.59,1.8389073454936304
4.0,0.592,1.8412066837738048
4.0,0.594,1.8434807476300767
4.0,0.596,1.8457298051177766
4.0,0.598,1.847954121552012
4.0,0.6,1.8501539595345602
4.0,0.602,1.8523295789805105
4.0,0.604,1.8544812367874073
4.0,0.606,1.8566091800787323
4.0,0.608,1.8587135866114384
4.0,0.61,1.86079424423758
4.0,0.612,1.8628493791421092
4.0,0.614,1.8648726044216482
4.0,0.616,1.8668471913801576
4.0,0.618,1.8687385366768057
4.0,0.62,1.870488139831425
4.0,0.622,1.8720131436870568
4.0,0.624,1.8732128862878006
4.0,0.626,1.8739798996994093
4.0,0.628,1.8742110164806587
4.0,0.63,1.873815630239173
4.0,0.632,1.8727204387585321
4.0,0.634,1.8708712460946908
4.0,0.636,1.868232673640162
4.0,0.638,1.864786573576558
4.0,0.64,1.860529775274026
4.0,0.642,1.8554715964231456
4.0,0.644,1.84963139044376
4.0,0.646,1.8430362864154775
4.0,0.648,1.8357191962686406
4.0,0.65,1.8277171133027552
4.0,0.652,1.819069695917585
4.0,0.654,1.8098181136409097
4.0,0.656,1.800004125153266
4.0,0.658,1.789669355818128
4.0,0.66,1.7788547432141713
4.0,0.662,1.7676001218582513
4.0,0.664,1.7559439216373631
4.0,0.666,1.7439229580174465
4.0,0.668,1.731572295476952
4.0,0.67,1.7189251686916187
4.0,0.672,1.7060129487173625
4.0,0.674,1.692865143749351
4.0,0.676,1.6795094260164487
4.0,0.678,1.6659716780224396
4.0,0.68,1.6522760527140887
4.0,0.682,1.6384450432810331
4.0,0.684,1.6244995592088127
4.0,0.686,1.610459005951176
4.0,0.6880000000000001,1.5963413661879384
4.0,0.6900000000000001,1.5821632811172985
4.0,0.6920000000000001,1.5679401306172092
4.0,0.6940000000000001,1.5536861114172094
4.0,0.6960000000000001,1.5394143126651894
4.0,0.6980000000000001,1.5251367884646874
4.0,0.7000000000000001,1.5108646271079564
4.0,0.7020000000000001,1.4966080168460936
4.0,0.704,1.482376308126828
4.0,0.706,1.4681780722984463
4.0,0.708,1.4540211568292032
4.0,0.71,1.4399127371289695
4.0,0.712,1.4258593650865936
4.0,0.714,1.4118670144548733
4.0,0.716,1.3979411232268995
4.0,0.718,1.3840866331543795
4.0,0.72,1.370308026561505
4.0,0.722,1.3566093606079366
4.0,0.724,1.3429942991523003
4.0,0.726,1.3294661423637935
4.0,0.728,1.3160278542245274
4.0,0.73,1.302682088059492
4.0,0.732,1.2894312102247816
4.0,0.734,1.27627732207814
4.0,0.736,1.2632222803492343
4.0,0.738,1.2502677160203786
4.0,0.74,1.2374150518218483
4.0,0.742,1.2246655184395296
4.0,0.744,1.212020169526436
4.0,0.746,1.1994798956036985
4.0,0.748,1.1870454369309464
4.0,0.75,1.1747173954206334
4.0,0.752,1.1624962456657375
4.0,0.754,1.1503823451454935
4.0,0.756,1.138375943669259
4.0,0.758,1.1264771921144068
4.0,0.76,1.1146861505101437
4.0,0.762,1.1030027955154456
4.0,0.764,1.0914270273358346
4.0,0.766,1.0799586761204882
4.0,0.768,1.0685975078781487
4.0,0.77,1.0573432299475112
4.0,0.772,1.0461954960551476
4.0,0.774,1.035153910991602
4.0,0.776,1.0242180349340455
4.0,0.778,1.0133873874417854
4.0,0.78,1.002661451148974
4.0,0.782,0.9920396751770811
4.0,0.784,0.9815214782880056
4.0,0.786,0.9711062517971655
4.0,0.788,0.9607933622644681
4.0,0.79,0.9505821539797326
4.0,0.792,0.9404719512579056
4.0,0.794,0.9304620605582696
4.0,0.796,0.9205517724407896
4.0,0.798,0.9107403633717603
4.0,0.8,0.901027097390018
4.0,0.802,0.8914112276441313
4.0,0.804,0.8818919978102201
4.0,0.806,0.8724686433993254
4.0,0.808,0.8631403929625894
4.0,0.81,0.8539064692018912
4.0,0.812,0.8447660899930101
4.0,0.8140000000000001,0.8357184693278624
4.0,0.8160000000000001,0.8267628181818726
4.0,0.8180000000000001,0.8178983453120793
4.0,0.8200000000000001,0.8091242579911692
4.0,0.8220000000000001,0.800439762682235
4.0,0.8240000000000001,0.7918440656587031
4.0,0.8260000000000001,0.7833363735735396
4.0,0.8280000000000001,0.7749158939815405
4.0,0.8300000000000001,0.7665818358182266
4.0,0.8320000000000001,0.7583334098385998
4.0,0.834,0.7501698290187767
4.0,0.836,0.7420903089232891
4.0,0.838,0.7340940680406342
4.0,0.84,0.7261803280894625
4.0,0.842,0.7183483142976175
4.0,0.844,0.7105972556560682
4.0,0.846,0.702926385149636
4.0,0.848,0.6953349399662613
4.0,0.85,0.6878221616864367
4.0,0.852,0.680387296454307
4.0,0.854,0.6730295951318233
4.0,0.856,0.6657483134372402
4.0,0.858,0.6585427120691446
4.0,0.86,0.6514120568171178
4.0,0.862,0.6443556186600491
4.0,0.864,0.6373726738530485
4.0,0.866,0.6304625040038272
4.0,0.868,0.6236243961393567
4.0,0.87,0.6168576427635543
4.0,0.872,0.6101615419066884
4.0,0.874,0.6035353971671424
4.0,0.876,0.5969785177461328
4.0,0.878,0.59049021847593
4.0,0.88,0.5840698198420892
4.0,0.882,0.577716648000164
4.0,0.884,0.5714300347873362
4.0,0.886,0.5652093177293662
4.0,0.888,0.5590538400432375
4.0,0.89,0.5529629506358399
4.0,0.892,0.5469360040990112
4.0,0.894,0.5409723607012349
4.0,0.896,0.5350713863762665
4.0,0.898,0.5292324527089421
4.0,0.9,0.5234549369184055
4.0,0.902,0.5177382218389692
4.0,0.904,0.5120816958988125
4.0,0.906,0.5064847530967013
4.0,0.908,0.5009467929769029
4.0,0.91,0.49546722060245535
4.0,0.912,0.4900454465269385
4.0,0.914,0.4846808867648838
4.0,0.916,0.47937296276094987
4.0,0.918,0.4741211013579793
4.0,0.92,0.46892473476404717
4.0,0.922,0.46378330051859995
4.0,0.924,0.45869624145777776
4.0,0.926,0.4536630056790071
4.0,0.928,0.448683046504941
4.0,0.93,0.4437558224468233
4.0,0.932,0.43888079716734146
4.0,0.934,0.43405743944303365
4.0,0.936,0.4292852231263067
4.0,0.9380000000000001,0.42456362710711854
4.0,0.9400000000000001,0.4198921352743764
4.0,0.9420000000000001,0.41527023647709355
4.0,0.9440000000000001,0.4106974244853512
4.0,0.9460000000000001,0.40617319795110035
4.0,0.9480000000000001,0.4016970603688435
4.0,0.9500000000000001,0.3972685200362269
4.0,0.9520000000000001,0.3928870900145757
4.0,0.9540000000000001,0.3885522880894
4.0,0.9560000000000001,0.3842636367308983
4.0,0.9580000000000001,0.38002066305448157
4.0,0.96,0.3758228987813417
4.0,0.962,0.37166988019908376
4.0,0.964,0.3675611481224416
4.0,0.966,0.3634962478540936
4.0,0.968,0.3594747291455953
4.0,0.97,0.35549614615844216
4.0,0.972,0.3515600574252789
4.0,0.974,0.3476660258112637
4.0,0.976,0.34381361847560205
4.0,0.978,0.340002406833259
4.0,0.98,0.33623196651685916
4.0,0.982,0.3325018773387839
4.0,0.984,0.32881172325347335
4.0,0.986,0.32516109231993956
4.0,0.988,0.3215495766644989
4.0,0.99,0.31797677244372763
4.0,0.992,0.3144422798076481
4.0,0.994,0.3109457028631487
4.0,0.996,0.30748664963764205
4.0,0.998,0.3040647320429666
4.0,1.0,0.30067956583953337
4.0,1.002,0.2973307706007222
4.0,1.004,0.2940179696775293
4.0,1.006,0.2907407901634683
4.0,1.008,0.2874988628597286
4.0,1.01,0.28429182224058996
4.0,1.012,0.28111930641909744
4.0,1.014,0.27798095711299564
4.0,1.016,0.2748764196109257
4.0,1.018,0.2718053427388828
4.0,1.02,0.2687673788269382
4.0,1.022,0.26576218367622284
4.0,1.024,0.2627894165261751
4.0,1.026,0.2598487400220519
4.0,1.028,0.256939820182703
4.0,1.03,0.25406232636860854
4.0,1.032,0.25121593125017894
4.0,1.034,0.24840031077631763
4.0,1.036,0.24561514414324534
4.0,1.038,0.24286011376358504
4.0,1.04,0.24013490523570782
4.0,1.042,0.23743920731333787
4.0,1.044,0.23477271187541582
4.0,1.046,0.23213511389622007
4.0,1.048,0.22952611141574425
4.0,1.05,0.22694540551033004
4.0,1.052,0.22439270026355435
4.0,1.054,0.22186770273736914
4.0,1.056,0.21937012294349334
4.0,1.058,0.21689967381505448
4.0,1.06,0.2144560711784799
4.0,1.062,0.212039033725635
4.0,1.064,0.20964828298620816
4.0,1.066,0.20728354330033963
4.0,1.068,0.2049445417914943
4.0,1.07,0.2026310083395758
4.0,1.072,0.2003426755542805
4.0,1.074,0.1980792787486905
4.0,1.076,0.1958405559131034
4.0,1.078,0.19362624768909723
4.0,1.08,0.19143609734382966
4.0,1.082,0.1892698507445689
4.0,1.084,0.18712725633345545
4.0,1.086,0.18500806510249238
4.0,1.088,0.18291203056876318
4.0,1.09,0.18083890874987524
4.0,1.092,0.17878845813962668
4.0,1.094,0.17676043968389615
4.0,1.096,0.17475461675675272
4.0,1.098,0.17277075513678472
4.0,1.1,0.17080862298364613
4.0,1.102,0.1688679908148183
4.0,1.104,0.16694863148258535
4.0,1.106,0.16505032015122215
4.0,1.108,0.16317283427439264
4.0,1.11,0.16131595357275721
4.0,1.112,0.1594794600117867
4.0,1.114,0.15766313777978289
4.0,1.116,0.15586677326610193
4.0,1.118,0.1540901550395805
4.0,1.12,0.1523330738271627
4.0,1.122,0.1505953224927252
4.0,1.124,0.14887669601610026
4.0,1.1260000000000001,0.1471769914722943
4.0,1.1280000000000001,0.1454960080109003
4.0,1.1300000000000001,0.14383354683570287
4.0,1.1320000000000001,0.1421894111844739
4.0,1.1340000000000001,0.1405634063089574
4.0,1.1360000000000001,0.13895533945504215
4.0,1.1380000000000001,0.13736501984312027
4.0,1.1400000000000001,0.13579225864862998
4.0,1.1420000000000001,0.13423686898278167
4.0,1.1440000000000001,0.13269866587346463
4.0,1.1460000000000001,0.13117746624633428
4.0,1.1480000000000001,0.12967308890607684
4.0,1.1500000000000001,0.12818535451785132
4.0,1.1520000000000001,0.1267140855889059
4.0,1.154,0.12525910645036872
4.0,1.156,0.12382024323921009
4.0,1.158,0.12239732388037558
4.0,1.16,0.12099017806908824
4.0,1.162,0.11959863725331843
4.0,1.164,0.11822253461641959
4.0,1.166,0.11686170505992899
4.0,1.168,0.11551598518653154
4.0,1.17,0.11418521328318537
4.0,1.172,0.11286922930440793
4.0,1.174,0.11156787485572082
4.0,1.176,0.11028099317725233
4.0,1.178,0.10900842912749602
4.0,1.18,0.10775002916722398
4.0,1.182,0.10650564134355364
4.0,1.184,0.1052751152741662
4.0,1.186,0.10405830213167622
4.0,1.188,0.10285505462814987
4.0,1.19,0.10166522699977154
4.0,1.192,0.10048867499165692
4.0,1.194,0.09932525584281134
4.0,1.196,0.09817482827123195
4.0,1.198,0.09703725245915294
4.0,1.2,0.09591239003843163
4.0,1.202,0.09480010407607511
4.0,1.204,0.09370025905990544
4.0,1.206,0.09261272088436243
4.0,1.208,0.09153735683644279
4.0,1.21,0.09047403558177455
4.0,1.212,0.08942262715082477
4.0,1.214,0.08838300292524051
4.0,1.216,0.08735503562432079
4.0,1.218,0.08633859929161888
4.0,1.22,0.08533356928167375
4.0,1.222,0.08433982224686906
4.0,1.224,0.08335723612441903
4.0,1.226,0.08238569012347989
4.0,1.228,0.08142506471238536
4.0,1.23,0.08047524160600568
4.0,1.232,0.07953610375322852
4.0,1.234,0.0786075353245608
4.0,1.236,0.07768942169985064
4.0,1.238,0.07678164945612757
4.0,1.24,0.07588410635556081
4.0,1.242,0.07499668133353395
4.0,1.244,0.07411926448683488
4.0,1.246,0.07325174706196051
4.0,1.248,0.07239402144353452
4.0,1.25,0.07154598114283753
4.0,1.252,0.07070752078644853
4.0,1.254,0.06987853610499645
4.0,1.256,0.06905892392202108
4.0,1.258,0.0682485821429419
4.0,1.26,0.06744740974413439
4.0,1.262,0.06665530676211229
4.0,1.264,0.06587217428281514
4.0,1.266,0.06509791443099999
4.0,1.268,0.06433243035973643
4.0,1.27,0.0635756262400038
4.0,1.272,0.06282740725038966
4.0,1.274,0.06208767956688881
4.0,1.276,0.06135635035280164
4.0,1.278,0.060633327748730925
4.0,1.28,0.059918520862676336
4.0,1.282,0.05921183976022544
4.0,1.284,0.05851319545484068
4.0,1.286,0.057822499898240995
4.0,1.288,0.05713966597087761
4.0,1.29,0.05646460747250273
4.0,1.292,0.05579723911283063
4.0,1.294,0.05513747650228996
4.0,1.296,0.05448523614286662
4.0,1.298,0.053840435419036214
4.0,1.3,0.053202992588785386
4.0,1.302,0.05257282677472101
4.0,1.304,0.05194985795526664
4.0,1.306,0.05133400695594511
4.0,1.308,0.050725195440746836
4.0,1.31,0.05012334590358261
4.0,1.312,0.04952838165982041
4.0,1.314,0.048940226837905276
4.0,1.316,0.0483588063710615
4.0,1.318,0.04778404598907635
4.0,1.32,0.047215872210164586
4.0,1.322,0.04665421233291292
4.0,1.324,0.046098994428303786
4.0,1.326,0.0455501473318176
4.0,1.328,0.0450076006356127
4.0,1.33,0.04447128468078242
4.0,1.332,0.04394113054968829
4.0,1.334,0.043417070058369
4.0,1.336,0.04289903574902402
4.0,1.338,0.04238696088257147
4.0,1.34,0.041880779431279366
4.0,1.342,0.04138042607146964
4.0,1.344,0.04088583617629417
4.0,1.346,0.040396945808582135
4.0,1.348,0.039913691713758186
4.0,1.35,0.039436011312830435
4.0,1.352,0.038963842695447885
4.0,1.354,0.038497124613026616
4.0,1.356,0.03803579647194377
4.0,1.358,0.03757979832679919
4.0,1.36,0.03712907087374355
4.0,1.362,0.036683555443872716
4.0,1.364,0.036243193996687594
4.0,1.366,0.0358079291136187
4.0,1.368,0.03537770399161504
4.0,1.37,0.0349524624367966
4.0,1.372,0.034532148858169846
4.0,1.374,0.03411670826140552
4.0,1.3760000000000001,0.033706086242678374
4.0,1.3780000000000001,0.033300228982568035
4.0,1.3800000000000001,0.03289908324002054
4.0,1.3820000000000001,0.032502596346369844
4.0,1.3840000000000001,0.032110716199418916
4.0,1.3860000000000001,0.03172339125757957
4.0,1.3880000000000001,0.031340570534070834
4.0,1.3900000000000001,0.030962203591174905
4.0,1.3920000000000001,0.030588240534550455
4.0,1.3940000000000001,0.03021863200760253
4.0,1.3960000000000001,0.029853329185908647
4.0,1.3980000000000001,0.029492283771700403
4.0,1.4000000000000001,0.02913544798840022
4.0,1.4020000000000001,0.02878277457521257
4.0,1.4040000000000001,0.02843421678176917
4.0,1.4060000000000001,0.02808972836282778
4.0,1.408,0.02774926357302382
4.0,1.41,0.02741277716167454
4.0,1.412,0.027080224367635155
4.0,1.414,0.02675156091420634
4.0,1.416,0.026426743004092795
4.0,1.418,0.0261057273144122
4.0,1.42,0.025788470991754173
4.0,1.422,0.025474931647288746
4.0,1.424,0.025165067351923847
4.0,1.426,0.0248588366315113
4.0,1.428,0.02455619846210097
4.0,1.43,0.024257112265242457
4.0,1.432,0.023961537903333982
4.0,1.434,0.023669435675017968
4.0,1.436,0.02338076631062286
4.0,1.438,0.023095490967650754
4.0,1.44,0.02281357122631037
4.0,1.442,0.02253496908509495
4.0,1.444,0.022259646956404665
4.0,1.446,0.02198756766221303
4.0,1.448,0.02171869442977696
4.0,1.45,0.021452990887390066
4.0,1.452,0.021190421060178658
4.0,1.454,0.020930949365940223
4.0,1.456,0.020674540611023733
4.0,1.458,0.020421159986251637
4.0,1.46,0.020170773062882907
4.0,1.462,0.01992334578861685
4.0,1.464,0.0196788444836373
4.0,1.466,0.019437235836696754
4.0,1.468,0.019198486901240073
4.0,1.47,0.018962565091567372
4.0,1.472,0.018729438179035742
4.0,1.474,0.018499074288299337
4.0,1.476,0.01827144189358759
4.0,1.478,0.018046509815021046
4.0,1.48,0.017824247214964582
4.0,1.482,0.01760462359441748
4.0,1.484,0.0173876087894402
4.0,1.486,0.01717317296761732
4.0,1.488,0.01696128662455636
4.0,1.49,0.016751920580422176
4.0,1.492,0.016545045976506495
4.0,1.494,0.016340634271832324
4.0,1.496,0.016138657239792836
4.0,1.498,0.015939086964824423
4.0,1.5,0.01574189583911361
4.0,1.502,0.015547056559337412
4.0,1.504,0.015354542123436888
4.0,1.506,0.015164325827423565
4.0,1.508,0.014976381262218355
4.0,1.51,0.014790682310522675
4.0,1.512,0.01460720314372148
4.0,1.514,0.014425918218817856
4.0,1.516,0.014246802275398885
4.0,1.518,0.01406983033263248
4.0,1.52,0.013894977686294871
4.0,1.522,0.013722219905828427
4.0,1.524,0.013551532831429569
4.0,1.526,0.013382892571166453
4.0,1.528,0.013216275498126057
4.0,1.53,0.013051658247590529
4.0,1.532,0.012889017714242397
4.0,1.534,0.012728331049398361
4.0,1.536,0.012569575658271463
4.0,1.538,0.01241272919726127
4.0,1.54,0.012257769571271846
4.0,1.542,0.012104674931057222
4.0,1.544,0.011953423670594081
4.0,1.546,0.011803994424481436
4.0,1.548,0.01165636606536696
4.0,1.55,0.011510517701399778
4.0,1.552,0.011366428673709409
4.0,1.554,0.011224078553910645
4.0,1.556,0.011083447141634055
4.0,1.558,0.010944514462081912
4.0,1.56,0.010807260763609265
4.0,1.562,0.010671666515329912
4.0,1.564,0.010537712404747032
4.0,1.566,0.010405379335408225
4.0,1.568,0.010274648424584733
4.0,1.57,0.010145501000974572
4.0,1.572,0.010017918602429383
4.0,1.574,0.00989188297370472
4.0,1.576,0.009767376064233592
4.0,1.578,0.00964438002592295
4.0,1.58,0.00952287721097302
4.0,1.582,0.009402850169719099
4.0,1.584,0.00928428164849573
4.0,1.586,0.009167154587522932
4.0,1.588,0.009051452118814331
4.0,1.59,0.008937157564106955
4.0,1.592,0.008824254432812446
4.0,1.594,0.008712726419989528
4.0,1.596,0.008602557404337493
4.0,1.598,0.008493731446210477
4.0,1.6,0.008386232785652372
4.0,1.602,0.008280045840452109
4.0,1.604,0.008175155204219148
4.0,1.606,0.008071545644478957
4.0,1.608,0.00796920210078829
4.0,1.61,0.007868109682870066
4.0,1.612,0.007768253668767623
4.0,1.614,0.007669619503018223
4.0,1.616,0.007572192794845532
4.0,1.618,0.00747595931637095
4.0,1.62,0.007380905000843567
