tta_condition,d_condition,is_turn_decision,RT,subj_id
2.0,60.0,0.24275532243385806,0.28059896642842097,129
2.0,70.0,0.25380898804716867,0.2806895735619444,129
2.0,80.0,0.2651848868668669,0.280776840225735,129
2.0,90.0,0.2768767133297368,0.28086051903448284,129
2.0,100.0,0.2888767195142557,0.28094036572921693,129
2.0,110.0,0.3011756877570497,0.2810161406791329,129
2.0,120.0,0.3137629154776683,0.2810876104154327,129
2.0,130.0,0.32663974229123066,0.2811582228455946,129
2.0,140.0,0.33976662496382837,0.2812205773104502,129
2.0,150.0,0.353140832271419,0.28127797119295,129
2.0,160.0,0.36674583721550313,0.2813302095445178,129
2.0,170.0,0.3805637636560128,0.28137711119630826,129
2.0,180.0,0.3945754594781313,0.28141851016059904,129
2.5,60.0,0.15299666811774656,0.29934636911477813,129
2.5,70.0,0.1668106634995669,0.2998717279338302,129
2.5,80.0,0.18157738909844895,0.3003835449104271,129
2.5,90.0,0.1973084805273815,0.300874325773195,129
2.5,100.0,0.21402233183221364,0.3013504719717999,129
2.5,110.0,0.23170765568117463,0.30179927629341646,129
2.5,120.0,0.25036554995137333,0.3022273515949867,129
2.5,130.0,0.26996845157045907,0.30262645019054013,129
2.5,140.0,0.2904772089791897,0.30298949735979364,129
2.5,150.0,0.3118589991625267,0.30332218617982376,129
2.5,160.0,0.33404347062822876,0.3036133478763083,129
2.5,170.0,0.3569670069862029,0.3038645459021101,129
2.5,180.0,0.3805566337530008,0.3040779288500829,129
3.0,60.0,0.08509654630083066,0.339237682025128,129
3.0,70.0,0.09912562986315299,0.34123445037031497,129
3.0,80.0,0.11508233274757895,0.34320739167700154,129
3.0,90.0,0.13311267087807402,0.34511792767333255,129
3.0,100.0,0.15335804038972567,0.34696536997996863,129
3.0,110.0,0.1759235125601078,0.3487218683552577,129
3.0,120.0,0.2008795595328609,0.3503655485361126,129
3.0,130.0,0.22824676664099613,0.3518690643253765,129
3.0,140.0,0.25800007624162247,0.35322199462513015,129
3.0,150.0,0.2900378091684603,0.3543930165599722,129
3.0,160.0,0.3242005653637891,0.3553684267982537,129
3.0,170.0,0.36025575795236414,0.3561312548426293,129
3.0,180.0,0.39790299284464525,0.35666708841240735,129
3.5,60.0,0.04741939281508981,0.41030123805087465,129
3.5,70.0,0.06027158944967668,0.4155395822403319,129
3.5,80.0,0.07609874248463104,0.4206942916264372,129
3.5,90.0,0.09537409362730222,0.42570170141959296,129
3.5,100.0,0.11855950113591608,0.4304825005923094,129
3.5,110.0,0.1460699231291986,0.4349530328410773,129
3.5,120.0,0.17822719949869878,0.43902159240879063,129
3.5,130.0,0.21521584290541967,0.44260984049642604,129
3.5,140.0,0.25702924407554045,0.44563550860760276,129
3.5,150.0,0.30342680806032646,0.4480169675857527,129
3.5,160.0,0.3539170332505045,0.4496967330602571,129
3.5,170.0,0.4077333138463146,0.4506037315993984,129
3.5,180.0,0.46388642645408223,0.4507095166455373,129
4.0,60.0,0.03471272579374292,0.5093130569190533,129
4.0,70.0,0.04798551081788125,0.5189583330313016,129
4.0,80.0,0.06553326341259162,0.5283218256566723,129
4.0,90.0,0.08829958810156217,0.5372145812183012,129
4.0,100.0,0.11722733646299147,0.5454526991259845,129
4.0,110.0,0.15314980675503875,0.5528364491245232,129
4.0,120.0,0.1966543448925687,0.5591603929187277,129
4.0,130.0,0.24793484970918228,0.5642322317984164,129
4.0,140.0,0.30665486493149946,0.5678766360680672,129
4.0,150.0,0.371850534467147,0.5699283132448866,129
4.0,160.0,0.4419222156721299,0.5702592945235447,129
4.0,170.0,0.5147138044113865,0.5687696943740218,129
4.0,180.0,0.5877092610302114,0.5654139389513237,129
4.5,60.0,0.037263237475027786,0.625075518991733,129
4.5,70.0,0.054620625989534356,0.6389706906973717,129
4.5,80.0,0.07850465085475754,0.6520240210406646,129
4.5,90.0,0.11043247309043326,0.6639016643370337,129
4.5,100.0,0.15177832265760174,0.6742612058224474,129
4.5,110.0,0.20349564385516702,0.6827412860324162,129
4.5,120.0,0.26581139450360936,0.6890089800417478,129
4.5,130.0,0.33794550591355743,0.6927417664805755,129
4.5,140.0,0.4179568896892733,0.6936478569142296,129
4.5,150.0,0.502803754430223,0.6915064911983272,129
4.5,160.0,0.5886342633577959,0.6861633171393595,129
4.5,170.0,0.6713101961643747,0.6775841804215617,129
4.5,180.0,0.7470162106382449,0.6658620021011763,129
5.0,60.0,0.05900412065748909,0.7393863455113623,129
5.0,70.0,0.08782255133005179,0.7555823937841104,129
5.0,80.0,0.1270991773554847,0.7698834314204548,129
5.0,90.0,0.1784935958453286,0.7817711254961177,129
5.0,100.0,0.2428332447006185,0.7907117664678195,129
5.0,110.0,0.3196305814616332,0.796197557081675,129
5.0,120.0,0.406744787358912,0.7977567524866199,129
5.0,130.0,0.5003627886006757,0.7949911321168704,129
5.0,140.0,0.5954021947005098,0.7876204419965862,129
5.0,150.0,0.686304763985457,0.775537815029448,129
5.0,160.0,0.7680289674606904,0.7588714273520429,129
5.0,170.0,0.8369469984094972,0.7380395745266295,129
5.0,180.0,0.8913674914707326,0.7137752762881682,129
5.5,60.0,0.1214334202500618,0.8379512806315876,129
5.5,70.0,0.174884728017715,0.8524676354353473,129
5.5,80.0,0.2429702792162382,0.8633691767273258,129
5.5,90.0,0.325163336982891,0.8699491314861499,129
5.5,100.0,0.4188323489395855,0.8715466517724559,129
5.5,110.0,0.5192269975427701,0.86759758899739,129
5.5,120.0,0.6200706597398217,0.8577080006562857,129
5.5,130.0,0.7146928276301717,0.8417479531863333,129
5.5,140.0,0.7973826453045477,0.8199537567515787,129
5.5,150.0,0.8645056189437147,0.7930127808919775,129
5.5,160.0,0.9149999163042982,0.7620883838628819,129
5.5,170.0,0.9501329497109612,0.728739409108102,129
5.5,180.0,0.9727072671278879,0.6947161462888372,129
6.0,60.0,0.2661533820864872,0.9105532270997442,129
6.0,70.0,0.3557423648591129,0.9166467899783772,129
6.0,80.0,0.456261732856279,0.9167270352662524,129
6.0,90.0,0.561674073867337,0.910129051472282,129
6.0,100.0,0.6645840059863651,0.8964514655850735,129
6.0,110.0,0.7577717560529522,0.8756897002159972,129
6.0,120.0,0.835783007500724,0.8483677286349829,129
6.0,130.0,0.8959799900162901,0.8156200011717748,129
6.0,140.0,0.9386873543801686,0.7791573883976504,129
6.0,150.0,0.9664850947905385,0.7410669290367887,129
6.0,160.0,0.9830560975516329,0.7034628762569283,129
6.0,170.0,0.9920921004193226,0.6680997880514946,129
6.0,180.0,0.9965959202227533,0.6361035615896059,129
6.5,60.0,0.5153742557383013,0.942246760511659,129
6.5,70.0,0.6229453140523031,0.9310946681102581,129
6.5,80.0,0.7233105441902351,0.91206882453138,129
6.5,90.0,0.8096399600816736,0.8855053978509451,129
6.5,100.0,0.8778683221340406,0.8524250348373035,129
6.5,110.0,0.9272691168770903,0.8145488691434112,129
6.5,120.0,0.9599573607407116,0.774129890749834,129
6.5,130.0,0.9796843186083706,0.7335871095803601,129
6.5,140.0,0.9905251727550288,0.6950442185466693,129
6.5,150.0,0.9959444565073503,0.6599594658955273,129
6.5,160.0,0.9984075813616434,0.6289985086007095,129
6.5,170.0,0.9994257430795215,0.6021600803331317,129
6.5,180.0,0.9998090427385085,0.579035205566422,129
