condition,t,rt_corr_pdf
4.0,0.618,0.865940724178019
4.0,0.62,0.8622171182655108
4.0,0.622,0.8585061526885266
4.0,0.624,0.8548078314877178
4.0,0.626,0.8511221575229176
4.0,0.628,0.8474491325055236
4.0,0.63,0.84378875703006
4.0,0.632,0.840141030604938
4.0,0.634,0.836505951682434
4.0,0.636,0.8328835176879029
4.0,0.638,0.8292737250482544
4.0,0.64,0.825676569219705
4.0,0.642,0.8220920447148256
4.0,0.644,0.8185201451288959
4.0,0.646,0.8149608631655973
4.0,0.648,0.8114141906620576
4.0,0.65,0.8078801186132439
4.0,0.652,0.8043586371957532
4.0,0.654,0.8008497357909908
4.0,0.656,0.7973534030077609
4.0,0.658,0.7938696267042872
4.0,0.66,0.790398394009671
4.0,0.662,0.7869396913448105
4.0,0.664,0.7834935044427848
4.0,0.666,0.7800598183687211
4.0,0.668,0.7766386175391629
4.0,0.67,0.7732298857409414
4.0,0.672,0.7698336061495659
4.0,0.674,0.7664497613471646
4.0,0.676,0.7630783333399537
4.0,0.678,0.7597193035752622
4.0,0.68,0.7563726529581422
4.0,0.682,0.753038361867544
4.0,0.684,0.7497164101720849
4.0,0.686,0.7464067772454211
4.0,0.6880000000000001,0.7431094419812253
4.0,0.6900000000000001,0.7398243828077885
4.0,0.6920000000000001,0.7365515777022541
4.0,0.6940000000000001,0.7332910042044862
4.0,0.6960000000000001,0.7300426394305877
4.0,0.6980000000000001,0.7268064600860781
4.0,0.7000000000000001,0.7235824424787378
4.0,0.7020000000000001,0.7203705625311234
4.0,0.704,0.7171707957927682
4.0,0.706,0.7139831174520743
4.0,0.708,0.7108075023479069
4.0,0.71,0.7076439249808852
4.0,0.712,0.7044923595243939
4.0,0.714,0.7013527798353176
4.0,0.716,0.6982251594644994
4.0,0.718,0.6951094716669357
4.0,0.72,0.6920056894117123
4.0,0.722,0.6889137853916876
4.0,0.724,0.6858337320329345
4.0,0.726,0.6827655015039389
4.0,0.728,0.6797090657245705
4.0,0.73,0.6766643963748167
4.0,0.732,0.6736314649033035
4.0,0.734,0.6706102425355975
4.0,0.736,0.6676007002822988
4.0,0.738,0.6646028089469258
4.0,0.74,0.6616165391336035
4.0,0.742,0.6586418612545513
4.0,0.744,0.6556787455373867
4.0,0.746,0.6527271620322425
4.0,0.748,0.6497870806186973
4.0,0.75,0.6468584710125409
4.0,0.752,0.6439413027723583
4.0,0.754,0.6410355453059503
4.0,0.756,0.6381411678765903
4.0,0.758,0.6352581396091204
4.0,0.76,0.632386429495899
4.0,0.762,0.6295260064025887
4.0,0.764,0.6266768390738009
4.0,0.766,0.6238388961385954
4.0,0.768,0.6210121461158443
4.0,0.77,0.618196557419452
4.0,0.772,0.6153920983634468
4.0,0.774,0.6125987371669419
4.0,0.776,0.6098164419589703
4.0,0.778,0.6070451807831947
4.0,0.78,0.6042849216024989
4.0,0.782,0.6015356323034562
4.0,0.784,0.5987972807006938
4.0,0.786,0.5960698345411383
4.0,0.788,0.5933532615081516
4.0,0.79,0.5906475292255635
4.0,0.792,0.5879526052616012
4.0,0.794,0.5852684571327171
4.0,0.796,0.5825950523073199
4.0,0.798,0.5799323582094071
4.0,0.8,0.5772803422221002
4.0,0.802,0.5746389716911003
4.0,0.804,0.5720082139280455
4.0,0.806,0.5693880362137846
4.0,0.808,0.5667784058015638
4.0,0.81,0.564179289920136
4.0,0.812,0.5615906557767846
4.0,0.8140000000000001,0.5590124705602691
4.0,0.8160000000000001,0.5564447014437002
4.0,0.8180000000000001,0.553887315587333
4.0,0.8200000000000001,0.5513402801412919
4.0,0.8220000000000001,0.5488035622482225
4.0,0.8240000000000001,0.5462771290458746
4.0,0.8260000000000001,0.5437609476696172
4.0,0.8280000000000001,0.5412549852548916
4.0,0.8300000000000001,0.5387592089395967
4.0,0.8320000000000001,0.5362735858664097
4.0,0.834,0.5337980831850482
4.0,0.836,0.5313326680544754
4.0,0.838,0.5288773076450454
4.0,0.84,0.5264319691405879
4.0,0.842,0.5239966197404402
4.0,0.844,0.5215712266614304
4.0,0.846,0.5191557571398009
4.0,0.848,0.5167501784330807
4.0,0.85,0.5143544578219135
4.0,0.852,0.5119685626118325
4.0,0.854,0.5095924601349897
4.0,0.856,0.5072261177518367
4.0,0.858,0.5048695028527609
4.0,0.86,0.5025225828596787
4.0,0.862,0.5001853252275845
4.0,0.864,0.4978576974460582
4.0,0.866,0.49553966704073055
4.0,0.868,0.4932312015747087
4.0,0.87,0.49093226864996414
4.0,0.872,0.48864283590868357
4.0,0.874,0.4863628710345776
4.0,0.876,0.4840923417541566
4.0,0.878,0.4818312158379724
4.0,0.88,0.4795794611018246
4.0,0.882,0.47733704540792865
4.0,0.884,0.475103936666056
4.0,0.886,0.4728801028346449
4.0,0.888,0.47066551192187095
4.0,0.89,0.46846013198669634
4.0,0.892,0.46626393113988274
4.0,0.894,0.46407687754497606
4.0,0.896,0.46189893941926913
4.0,0.898,0.4597300850347294
4.0,0.9,0.45757028271890027
4.0,0.902,0.4554195008557792
4.0,0.904,0.45327770788667177
4.0,0.906,0.45114487231101363
4.0,0.908,0.4490209626871745
4.0,0.91,0.4469059476332357
4.0,0.912,0.4447997958277416
4.0,0.914,0.44270247601043466
4.0,0.916,0.4406139569829642
4.0,0.918,0.438534207609573
4.0,0.92,0.4364631968177644
4.0,0.922,0.4344008935989482
4.0,0.924,0.43234726700906584
4.0,0.926,0.4303022861691995
4.0,0.928,0.42826592026615445
4.0,0.93,0.42623813855302844
4.0,0.932,0.42421891034976467
4.0,0.934,0.4222082050436816
4.0,0.936,0.4202059920899863
4.0,0.9380000000000001,0.41821224101227505
4.0,0.9400000000000001,0.4162269214030128
4.0,0.9420000000000001,0.4142500029239967
4.0,0.9440000000000001,0.41228145530680776
4.0,0.9460000000000001,0.4103212483532431
4.0,0.9480000000000001,0.40836935193573615
4.0,0.9500000000000001,0.4064257359977582
4.0,0.9520000000000001,0.404490370554208
4.0,0.9540000000000001,0.40256322569179
4.0,0.9560000000000001,0.40064427156937343
4.0,0.9580000000000001,0.39873347841834306
4.0,0.96,0.3968308165429333
4.0,0.962,0.3949362563205501
4.0,0.964,0.3930497682020848
4.0,0.966,0.3911713227122102
4.0,0.968,0.38930089044966704
4.0,0.97,0.38743844208753786
4.0,0.972,0.38558394837351245
4.0,0.974,0.38373738013014036
4.0,0.976,0.3818987082550731
4.0,0.978,0.38006790372129384
4.0,0.98,0.37824493757734035
4.0,0.982,0.3764297809475175
4.0,0.984,0.37462240503209504
4.0,0.986,0.37282278110750117
4.0,0.988,0.3710308805265069
4.0,0.99,0.36924667471839906
4.0,0.992,0.3674701351891434
4.0,0.994,0.365701233521542
4.0,0.996,0.3639399413753819
4.0,0.998,0.362186230487573
4.0,1.0,0.36044007267228007
4.0,1.002,0.35870143982104674
4.0,1.004,0.35697030390291107
4.0,1.006,0.355246636964513
4.0,1.008,0.3535304111301977
4.0,1.01,0.35182159860210865
4.0,1.012,0.3501201716602737
4.0,1.014,0.3484261026626862
4.0,1.016,0.3467393640453798
4.0,1.018,0.3450599283224951
4.0,1.02,0.34338776808633814
4.0,1.022,0.34172285600743724
4.0,1.024,0.3400651648345924
4.0,1.026,0.33841466739491755
4.0,1.028,0.3367713365938767
4.0,1.03,0.3351351454153159
4.0,1.032,0.3335060669214898
4.0,1.034,0.33188407425308186
4.0,1.036,0.3302691406292208
4.0,1.038,0.3286612393474894
4.0,1.04,0.32706034378393095
4.0,1.042,0.3254664273930506
4.0,1.044,0.3238794637078101
4.0,1.046,0.3222994263396196
4.0,1.048,0.3207262889783242
4.0,1.05,0.31916002539218696
4.0,1.052,0.31760060942786716
4.0,1.054,0.31604801501039315
4.0,1.056,0.3145022161431323
4.0,1.058,0.31296318690775754
4.0,1.06,0.3114309014642115
4.0,1.062,0.30990533405066106
4.0,1.064,0.30838645898345396
4.0,1.066,0.30687425065706914
4.0,1.068,0.3053686835440639
4.0,1.07,0.3038697321950196
4.0,1.072,0.3023773712384799
4.0,1.074,0.30089157538088906
4.0,1.076,0.29941231940652785
4.0,1.078,0.29793957817744215
4.0,1.08,0.29647332663337217
4.0,1.082,0.2950135397916775
4.0,1.084,0.2935601927472594
4.0,1.086,0.2921132606724803
4.0,1.088,0.2906727188170793
4.0,1.09,0.2892385425080872
4.0,1.092,0.28781070714973916
4.0,1.094,0.28638918822338133
4.0,1.096,0.28497396128737806
4.0,1.098,0.28356500197701645
4.0,1.1,0.28216228600440685
4.0,1.102,0.2807657891583829
4.0,1.104,0.27937548730439815
4.0,1.106,0.277991356384422
4.0,1.108,0.2766133724168311
4.0,1.11,0.2752415114963005
4.0,1.112,0.2738757497936933
4.0,1.114,0.27251606355594604
4.0,1.116,0.27116242910595445
4.0,1.118,0.2698148228424552
4.0,1.12,0.2684732212399081
4.0,1.122,0.2671376008483758
4.0,1.124,0.2658079382934002
4.0,1.1260000000000001,0.26448421027587915
4.0,1.1280000000000001,0.2631663935719413
4.0,1.1300000000000001,0.26185446503281795
4.0,1.1320000000000001,0.2605484015847139
4.0,1.1340000000000001,0.2592481802286783
4.0,1.1360000000000001,0.25795377804047237
4.0,1.1380000000000001,0.25666517217043655
4.0,1.1400000000000001,0.2553823398433551
4.0,1.1420000000000001,0.25410525835832054
4.0,1.1440000000000001,0.2528339050885971
4.0,1.1460000000000001,0.2515682574814817
4.0,1.1480000000000001,0.2503082930581639
4.0,1.1500000000000001,0.24905398941358547
4.0,1.1520000000000001,0.247805324216298
4.0,1.154,0.2465622752083203
4.0,1.156,0.24532482020499338
4.0,1.158,0.24409293709483443
4.0,1.16,0.24286660383939201
4.0,1.162,0.2416457984730976
4.0,1.164,0.24043049910311737
4.0,1.166,0.23922068390920245
4.0,1.168,0.23801633114353932
4.0,1.17,0.23681741913059806
4.0,1.172,0.23562392626698034
4.0,1.174,0.23443583102126714
4.0,1.176,0.23325311193386405
4.0,1.178,0.23207574761684796
4.0,1.18,0.23090371675381047
4.0,1.182,0.22973699809970272
4.0,1.184,0.22857557048067872
4.0,1.186,0.22741941279393738
4.0,1.188,0.22626850400756562
4.0,1.19,0.22512282316037852
4.0,1.192,0.2239823493617601
4.0,1.194,0.222847061791504
4.0,1.196,0.22171693969965225
4.0,1.198,0.2205919624063353
4.0,1.2,0.21947210930160888
4.0,1.202,0.21835735984529336
4.0,1.204,0.21724769356681067
4.0,1.206,0.21614309006502042
4.0,1.208,0.21504352900805748
4.0,1.21,0.21394899013316693
4.0,1.212,0.2128594532465405
4.0,1.214,0.2117748982231519
4.0,1.216,0.21069530500659056
4.0,1.218,0.20962065360889612
4.0,1.22,0.20855092411039297
4.0,1.222,0.2074860966595244
4.0,1.224,0.20642615147268592
4.0,1.226,0.205371068834057
4.0,1.228,0.2043208290954349
4.0,1.23,0.2032754126760674
4.0,1.232,0.2022348000624838
4.0,1.234,0.2011989718083276
4.0,1.236,0.20016790853418914
4.0,1.238,0.19914159092743586
4.0,1.24,0.19811999974204383
4.0,1.242,0.19710311579842885
4.0,1.244,0.19609091998327738
4.0,1.246,0.1950833932493775
4.0,1.248,0.19408051661544945
4.0,1.25,0.19308227116597587
4.0,1.252,0.19208863805103127
4.0,1.254,0.19109959848611363
4.0,1.256,0.1901151337519738
4.0,1.258,0.1891352251944456
4.0,1.26,0.1881598542242746
4.0,1.262,0.18718900231694852
4.0,1.264,0.18622265101252808
4.0,1.266,0.1852607819154748
4.0,1.268,0.18430337669448113
4.0,1.27,0.1833504170823004
4.0,1.272,0.18240188487557596
4.0,1.274,0.18145776193467053
4.0,1.276,0.1805180301834951
4.0,1.278,0.17958267160933955
4.0,1.28,0.17865166826270126
4.0,1.282,0.17772500225711388
4.0,1.284,0.17680265576897825
4.0,1.286,0.1758846110373913
4.0,1.288,0.17497085036397464
4.0,1.29,0.17406135611270457
4.0,1.292,0.17315611070974274
4.0,1.294,0.17225509664326383
4.0,1.296,0.17135829646328665
4.0,1.298,0.17046569278150342
4.0,1.3,0.16957726827110922
4.0,1.302,0.1686930056666328
4.0,1.304,0.16781288776376532
4.0,1.306,0.16693689741919213
4.0,1.308,0.16606501755042116
4.0,1.31,0.16519723113561433
4.0,1.312,0.16433352121341743
4.0,1.314,0.16347387088279053
4.0,1.316,0.16261826330283957
4.0,1.318,0.16176668169264619
4.0,1.32,0.1609191093310986
4.0,1.322,0.16007552955672377
4.0,1.324,0.15923592576751736
4.0,1.326,0.1584002814207753
4.0,1.328,0.15756858003292581
4.0,1.33,0.1567408051793609
4.0,1.332,0.1559169404942684
4.0,1.334,0.15509696967046363
4.0,1.336,0.15428087645922078
4.0,1.338,0.15346864467010704
4.0,1.34,0.15266025817081447
4.0,1.342,0.15185570088699177
4.0,1.344,0.15105495680207823
4.0,1.346,0.15025800995713706
4.0,1.348,0.14946484445068817
4.0,1.35,0.14867544443854175
4.0,1.352,0.1478897941336325
4.0,1.354,0.14710787780585274
4.0,1.356,0.1463296797818875
4.0,1.358,0.14555518444504864
4.0,1.36,0.1447843762351092
4.0,1.362,0.14401723964813842
4.0,1.364,0.1432537592363371
4.0,1.366,0.1424939196078725
4.0,1.368,0.14173770542671446
4.0,1.37,0.14098510141247045
4.0,1.372,0.1402360923402223
4.0,1.374,0.1394906630403627
4.0,1.3760000000000001,0.13874879839843102
4.0,1.3780000000000001,0.13801048335495023
4.0,1.3800000000000001,0.137275702905264
4.0,1.3820000000000001,0.1365444420993747
4.0,1.3840000000000001,0.13581668604178063
4.0,1.3860000000000001,0.13509241989131315
4.0,1.3880000000000001,0.1343716288609756
4.0,1.3900000000000001,0.13365429821778121
4.0,1.3920000000000001,0.1329404132825926
4.0,1.3940000000000001,0.13222995942995988
4.0,1.3960000000000001,0.1315229220879597
4.0,1.3980000000000001,0.13081928673803564
4.0,1.4000000000000001,0.13011903891483728
4.0,1.4020000000000001,0.12942216420606037
4.0,1.4040000000000001,0.12872864825228708
4.0,1.4060000000000001,0.12803847674682686
4.0,1.408,0.12735163543555758
4.0,1.41,0.12666811011676582
4.0,1.412,0.1259878866409893
4.0,1.414,0.12531095091085853
4.0,1.416,0.124637288880938
4.0,1.418,0.12396688655756968
4.0,1.42,0.12329972999871541
4.0,1.422,0.12263580531379913
4.0,1.424,0.12197509866355091
4.0,1.426,0.12131759625985084
4.0,1.428,0.12066328436557167
4.0,1.43,0.1200121492944242
4.0,1.432,0.1193641774108015
4.0,1.434,0.11871935512962345
4.0,1.436,0.11807766891618197
4.0,1.438,0.11743910528598626
4.0,1.44,0.11680365080460921
4.0,1.442,0.11617129208753281
4.0,1.444,0.11554201579999464
4.0,1.446,0.11491580865683451
4.0,1.448,0.11429265742234197
4.0,1.45,0.11367254891010348
4.0,1.452,0.11305546998284959
4.0,1.454,0.11244140755230302
4.0,1.456,0.11183034857902757
4.0,1.458,0.11122228007227615
4.0,1.46,0.11061718908983972
4.0,1.462,0.11001506273789717
4.0,1.464,0.10941588817086433
4.0,1.466,0.10881965259124385
4.0,1.468,0.1082263432494756
4.0,1.47,0.10763594744378757
4.0,1.472,0.10704845252004622
4.0,1.474,0.10646384587160793
4.0,1.476,0.10588211493917102
4.0,1.478,0.10530324721062702
4.0,1.48,0.10472723022091295
4.0,1.482,0.10415405155186387
4.0,1.484,0.10358369883206625
4.0,1.486,0.103016159736711
4.0,1.488,0.10245142198744622
4.0,1.49,0.10188947335223221
4.0,1.492,0.10133030164519535
4.0,1.494,0.10077389472648224
4.0,1.496,0.1002202405021149
4.0,1.498,0.09966932692384595
4.0,1.5,0.0991211419890141
4.0,1.502,0.09857567374040029
4.0,1.504,0.09803291026608381
4.0,1.506,0.09749283969929856
