subj_id,tta_condition,d_condition,loss,alpha,beta,theta,b,ndt_location,ndt_scale
616,NA,NA,0.22108935659574855,1.5818881546303063,0.04545655853138206,11.2112453035246,0.5097050947538162,0.44305581443456843,0.09388098987124172
