subj_id,tta_condition,d_condition,loss,alpha,beta,theta,b,ndt_location,ndt_scale
827,NA,NA,0.7801046837271735,3.0,0.022390945185854518,6.809354251174348,0.2739937329300135,0.41906267626436844,0.17260472331963594
