subj_id,tta_condition,d_condition,loss,alpha,beta,theta,b,ndt_location,ndt_scale
755,NA,NA,0.5868190834282114,1.1137217817133647,0.16817640759259028,24.833089083311137,0.1627093202760097,0.48053052000793994,0.14331589839037204
