subj_id,i,loss,alpha,beta,theta,noise,b_0,k,tta_crit,nondectime,halfwidth
525,0,0.22184199252954265,1.23422437941578,0.0267508524345791,7.621751655223396,1,0.8681001174335661,0.10304695889940513,3.2648099908772092,0.22051017819900898,0.08762213239450038
