tta_condition,d_condition,is_turn_decision,RT,loss
4.0,90.0,0.04671158431688659,0.5584839762393888,0.15229553067756496
4.0,150.0,0.48195120101920147,0.6175829569063541,0.15229553067756496
4.0,120.0,0.1817712987553139,0.5987642681158568,0.15229553067756496
5.0,90.0,0.12637077869545915,0.5956137043807381,0.15229553067756496
5.0,150.0,0.740795387102943,0.613293743566731,0.15229553067756496
5.0,120.0,0.38824657993605527,0.6258471791492664,0.15229553067756496
6.0,90.0,0.29110416389533667,0.6269388063767706,0.15229553067756496
6.0,150.0,0.9056212688001422,0.5809743614517329,0.15229553067756496
6.0,120.0,0.6476098571674502,0.6281757304367998,0.15229553067756496
