tta_condition,d_condition,is_turn_decision,RT,loss
4.0,90.0,0.05159798611267234,0.5421430649828048,0.1404505328129926
4.0,150.0,0.47826560645111654,0.6181572772612942,0.1404505328129926
4.0,120.0,0.18584747535493645,0.5895636372910903,0.1404505328129926
5.0,90.0,0.12991279600532735,0.5862657131421104,0.1404505328129926
5.0,150.0,0.740663560227514,0.6266615765264246,0.1404505328129926
5.0,120.0,0.3861982877775031,0.6301760946058591,0.1404505328129926
6.0,90.0,0.2886447075861893,0.6311452471139128,0.1404505328129926
6.0,150.0,0.9113488243703012,0.5937788979237747,0.1404505328129926
6.0,120.0,0.6466771427696479,0.6474947316640663,0.1404505328129926
