tta_condition,d_condition,is_turn_decision,RT,loss
4.0,90.0,8.880740168360619e-13,0.5972049064434488,3.5579217872938806
4.0,150.0,0.4724766985470481,0.8318542710322147,3.5579217872938806
4.0,120.0,5.44960689360723e-05,0.7706468498566489,3.5579217872938806
5.0,90.0,2.1101541767578346e-12,0.6454062174190799,3.5579217872938806
5.0,150.0,0.7620923900577624,0.8695951036498298,3.5579217872938806
5.0,120.0,0.000249277771394052,0.8637346949550287,3.5579217872938806
6.0,90.0,5.282325954523425e-12,0.6962363769537064,3.5579217872938806
6.0,150.0,0.9306117803524463,0.8649745713521035,3.5579217872938806
6.0,120.0,0.00099999936003413,0.9597393314562329,3.5579217872938806
