tta_condition,d_condition,is_turn_decision,RT,loss
4.0,90.0,0.03451443184323348,0.5365787755103215,0.39251638748811446
4.0,150.0,0.4590977261612353,0.6106518294840994,0.39251638748811446
4.0,120.0,0.1606247182851882,0.5980980134617607,0.39251638748811446
5.0,90.0,0.10577885377565642,0.6300230373588475,0.39251638748811446
5.0,150.0,0.7514648633921818,0.6290623399534898,0.39251638748811446
5.0,120.0,0.37411627474945364,0.6746227146452649,0.39251638748811446
6.0,90.0,0.26694468772449836,0.7162703252977666,0.39251638748811446
6.0,150.0,0.9349118493583887,0.5705021671608365,0.39251638748811446
6.0,120.0,0.659323221761275,0.7035478532479791,0.39251638748811446
