tta_condition,d_condition,is_turn_decision,RT,loss
4.0,90.0,0.05283724302490946,0.531890305552089,0.164095903382452
4.0,150.0,0.47603859692396944,0.6148902608739558,0.164095903382452
4.0,120.0,0.18875928412441184,0.586528392561909,0.164095903382452
5.0,90.0,0.13144464732273,0.5889428697342594,0.164095903382452
5.0,150.0,0.7375389455720586,0.6300364922494734,0.164095903382452
5.0,120.0,0.3870368624360963,0.638077836732108,0.164095903382452
6.0,90.0,0.28765236471946254,0.6459255831109422,0.164095903382452
6.0,150.0,0.9130833840937154,0.5950426469008028,0.164095903382452
6.0,120.0,0.6440837702277711,0.6626884638246042,0.164095903382452
